Unnamed: 0,DayOfYear,Month,Date,Temperature (°C),Humidity (%),DewPoint,Precipitation (mm),Dengue
,115,Apr,24,29.7,77.9,25.4,2.6,1.1428571428571428
,116,Apr,25,30.1,76.4,25.4,4,1.1428571428571428
,117,Apr,26,30,76.6,25.3,2.3,1.1428571428571428
,118,Apr,27,30.3,77.1,26,48.9,1.1428571428571428
,119,Apr,28,29.5,77.9,25.1,0,1.4285714285714286
,120,Apr,29,30.4,76.9,25.5,12.6,1.4285714285714286
,121,Apr,30,30.6,73.9,25.3,0,1.4285714285714286
May,122,May,1,30.4,75.1,25.6,0.6,1.4285714285714286
,123,May,2,31.3,73.2,26,0,1.4285714285714286
,124,May,3,29.9,76.9,25.3,0.5,1.4285714285714286
,125,May,4,29.9,74.9,24.9,0.2,1.4285714285714286
,126,May,5,29,78.3,25.1,0,0.8571428571428571
,127,May,6,27.8,84.1,24.5,0.7,0.8571428571428571
,128,May,7,29.4,76.1,24.5,0,0.8571428571428571
,129,May,8,29.9,76.5,25.1,7.2,0.8571428571428571
,130,May,9,30.6,74.1,25.6,0.2,0.8571428571428571
,131,May,10,29.3,82.1,25.9,0.1,0.8571428571428571
,132,May,11,27.6,86.4,25,46.2,0.8571428571428571
,133,May,12,28.6,81.8,25,0.1,3.4285714285714284
,134,May,13,28.9,82.5,25.6,20.4,3.4285714285714284
,135,May,14,30.3,76.9,25.5,0,3.4285714285714284
,136,May,15,27.8,88.1,26.1,0.7,3.4285714285714284
,137,May,16,30.3,77.9,26.3,111.8,3.4285714285714284
,138,May,17,30.6,79.4,27,0,3.4285714285714284
,139,May,18,30,74.4,25,0,3.4285714285714284
,140,May,19,29.9,77,25.4,0.2,9.571428571428571
,141,May,20,30.4,75.3,25.4,0.2,9.571428571428571
,142,May,21,29,77.5,24.8,5.7,9.571428571428571
,143,May,22,27.9,82,24.3,2.2,9.571428571428571
,144,May,23,30.4,76.3,26,0.2,9.571428571428571
,145,May,24,30,80.6,26.4,0,9.571428571428571
,146,May,25,30.1,79.3,26.4,0,9.571428571428571
,147,May,26,30.1,80.5,26.6,0.2,11.428571428571429
,148,May,27,28.4,83.1,25.4,6.3,11.428571428571429
,149,May,28,29.7,78.6,25.7,0.3,11.428571428571429
,150,May,29,29.3,80.8,25.9,4.6,11.428571428571429
,151,May,30,29.7,78.1,25.7,6.1,11.428571428571429
,152,May,31,29.5,78.1,25.5,2.6,11.428571428571429
Jun,153,Jun,1,29.6,77.5,25.1,4.5,11.428571428571429
,154,Jun,2,29.5,74.6,24.5,0,11.571428571428571
,155,Jun,3,29.4,73.6,24,0,11.571428571428571
,156,Jun,4,29.8,72,23.9,0,11.571428571428571
,157,Jun,5,30.4,71.6,24.4,0,11.571428571428571
,158,Jun,6,26.8,87.3,24,0,11.571428571428571
,159,Jun,7,26.5,88.6,24.3,35.5,11.571428571428571
,160,Jun,8,28.3,81.6,25.1,18.8,11.571428571428571
,161,Jun,9,29.9,78.5,26.1,0,8.857142857142858
,162,Jun,10,29.9,78.3,26,0,8.857142857142858
,163,Jun,11,29.5,80,25.8,0.8,8.857142857142858
,164,Jun,12,29.1,81.8,25.9,12.2,8.857142857142858
,165,Jun,13,30.1,74,24.7,0,8.857142857142858
,166,Jun,14,29.9,72,24.3,0.4,8.857142857142858
,167,Jun,15,30.1,75.4,25.3,0,8.857142857142858
,168,Jun,16,29.4,80.3,25.8,1,10.0
,169,Jun,17,29.6,79.8,25.8,2.1,10.0
,170,Jun,18,30.3,75.6,25.6,0,10.0
,171,Jun,19,30.1,73.6,24.6,0,10.0
,172,Jun,20,30.3,72,24.7,0,10.0
,173,Jun,21,29.4,76.1,24.5,11.9,10.0
,174,Jun,22,29.6,72.8,24.1,0,10.0
,175,Jun,23,29.5,73.6,24.1,0,8.285714285714286
,176,Jun,24,29.6,76.5,25.3,0,8.285714285714286
,177,Jun,25,29.5,75.8,24.5,0,8.285714285714286
,178,Jun,26,27.5,81.8,24.3,13.2,8.285714285714286
,179,Jun,27,28.9,73.9,23.7,5.4,8.285714285714286
,180,Jun,28,29.3,77,24.5,0,8.285714285714286
,181,Jun,29,29.6,76.5,25.3,0,8.285714285714286
,182,Jun,30,29.5,80.9,26.3,0.1,7.142857142857143
Jul,183,Jul,1,29.5,76.6,24.9,0.9,7.142857142857143
,184,Jul,2,29.8,75.4,24.9,2.1,7.142857142857143
,185,Jul,3,28.8,78.3,24.3,0.8,7.142857142857143
,186,Jul,4,28.3,78.1,24,7.1,7.142857142857143
,187,Jul,5,29.6,74.1,24.4,0.1,7.142857142857143
,188,Jul,6,28.3,80.8,24.4,0,7.142857142857143
,189,Jul,7,29.6,76.3,24.8,28.9,6.428571428571429
,190,Jul,8,29.6,77.3,24.9,0,6.428571428571429
,191,Jul,9,28.9,75.5,24,0,6.428571428571429
,192,Jul,10,28.5,78,24.5,0.1,6.428571428571429
,193,Jul,11,27.3,85.3,24.3,0,6.428571428571429
,194,Jul,12,27.6,82,24.1,19.5,6.428571428571429
,195,Jul,13,29.1,78.9,24.6,1,6.428571428571429
,196,Jul,14,29.5,75.5,24.6,0,11.714285714285714
,197,Jul,15,29.5,77.6,25.1,0.4,11.714285714285714
,198,Jul,16,27.5,83.5,24,0.4,11.714285714285714
,199,Jul,17,28.8,75.4,23.9,6.9,11.714285714285714
,200,Jul,18,28.7,80.1,24.9,0,11.714285714285714
,201,Jul,19,28.8,80.5,25,1.5,11.714285714285714
,202,Jul,20,24.5,93.9,23.4,129.6,11.714285714285714
,203,Jul,21,27.9,79.9,23.8,64.3,6.714285714285714
,204,Jul,22,28.3,80.5,24.1,0,6.714285714285714
,205,Jul,23,26.6,86.8,23.9,6.6,6.714285714285714
,206,Jul,24,26.9,84.4,23.8,25.8,6.714285714285714
,207,Jul,25,27,84.7,23.9,0.5,6.714285714285714
,208,Jul,26,28,81.3,24.1,7.3,6.714285714285714
,209,Jul,27,28.5,81.2,24.7,0.9,6.714285714285714
,210,Jul,28,28.3,80.8,24.8,0,10.285714285714286
,211,Jul,29,28.8,76.4,23.9,9.6,10.285714285714286
,212,Jul,30,27.1,85,24,1.3,10.285714285714286
,213,Jul,31,27.9,81.6,24.1,10.7,10.285714285714286
Aug,214,Aug,1,28.6,81.3,24.7,17.1,10.285714285714286
,215,Aug,2,26.9,89,24.5,54.7,10.285714285714286
,216,Aug,3,27,85.9,24.3,12.4,10.285714285714286
,217,Aug,4,28.5,82.9,25.3,1,7.571428571428571
,218,Aug,5,28.1,85.7,25.9,0.6,7.571428571428571
,219,Aug,6,25.9,89.6,24,38.3,7.571428571428571
,220,Aug,7,27.5,83.8,24.3,12.5,7.571428571428571
,221,Aug,8,28.3,80.7,24.3,0,7.571428571428571
,222,Aug,9,27.6,79.1,23.4,0.8,7.571428571428571
,223,Aug,10,28.1,78.5,23.9,0.3,7.571428571428571
,224,Aug,11,27.9,81.6,24.4,4.1,7.857142857142857
,225,Aug,12,28.6,76.6,24,0,7.857142857142857
,226,Aug,13,28.4,77,24.1,0,7.857142857142857
,227,Aug,14,28.3,77.8,24,0,7.857142857142857
,228,Aug,15,29,75.7,24,0,7.857142857142857
,229,Aug,16,28.9,75.1,23.8,0,7.857142857142857
,230,Aug,17,29.1,75,23.9,0,7.857142857142857
,231,Aug,18,29.3,74.5,24,0,7.428571428571429
,232,Aug,19,29.1,73.6,23.6,0,7.428571428571429
,233,Aug,20,29.3,73.3,24,0,7.428571428571429
,234,Aug,21,29.6,74.6,24.4,0,7.428571428571429
,235,Aug,22,29.4,75.1,24.1,0,7.428571428571429
,236,Aug,23,29.3,76.4,24.1,0,7.428571428571429
,237,Aug,24,29.5,75,24.3,3.3,7.428571428571429
,238,Aug,25,29.4,75.6,24.3,0,10.142857142857142
,239,Aug,26,29.3,75.3,24.1,0,10.142857142857142
,240,Aug,27,29.5,72.3,23.6,0,10.142857142857142
,241,Aug,28,29.3,71.8,23.5,0,10.142857142857142
,242,Aug,29,29.3,72.4,23.7,0,10.142857142857142
,243,Aug,30,29,75.6,24.1,1.4,10.142857142857142
,244,Aug,31,29.1,79.5,24.9,2.3,10.142857142857142
Sep,245,Sep,1,27.8,86.6,25.1,2.3,7.714285714285714
,246,Sep,2,25.4,91.3,24,37.4,7.714285714285714
,247,Sep,3,28.3,78.5,24,5.5,7.714285714285714
,248,Sep,4,28.5,75.9,23.6,0,7.714285714285714
,249,Sep,5,26.1,88.1,23.9,0.9,7.714285714285714
,250,Sep,6,24.8,89.9,23,25.7,7.714285714285714
,251,Sep,7,27.3,82.1,24,25.1,7.714285714285714
,252,Sep,8,28.3,80.6,24.4,0,8.0
,253,Sep,9,26.9,82.9,23.6,141.1,8.0
,254,Sep,10,27.4,84.5,24.3,17.1,8.0
,255,Sep,11,28.7,81.2,24.8,5.4,8.0
,256,Sep,12,27.9,81.6,24.6,0.4,8.0
,257,Sep,13,27.6,84.6,24.3,10.3,8.0
,258,Sep,14,28,83.3,24.3,14.7,8.0
,259,Sep,15,28.4,80,24.3,5.1,6.285714285714286
,260,Sep,16,29,78.7,24.7,0,6.285714285714286
,261,Sep,17,28.1,83.1,24.6,9.1,6.285714285714286
,262,Sep,18,27.3,85.3,24.4,20.1,6.285714285714286
,263,Sep,19,28.4,81.6,24.9,11.1,6.285714285714286
,264,Sep,20,27.9,82.3,24.3,4.4,6.285714285714286
,265,Sep,21,26,89.3,24,20,6.285714285714286
,266,Sep,22,23.1,73.9,20.4,33.8,5.428571428571429
,267,Sep,23,28.1,79,23.9,3,5.428571428571429
,268,Sep,24,28.1,81.3,24.6,0.1,5.428571428571429
,269,Sep,25,25.6,91.9,24,25.3,5.428571428571429
,270,Sep,26,28,80.4,24.3,0.7,5.428571428571429
,271,Sep,27,28.6,78,24.3,0,5.428571428571429
,272,Sep,28,28.4,80.5,24.6,2.4,5.428571428571429
,273,Sep,29,26.8,87.3,24.4,16.2,4.857142857142857
,274,Sep,30,28,81.4,23.9,4.8,4.857142857142857
Oct,275,Oct,1,28.6,75.1,23.6,1.4,4.857142857142857
,276,Oct,2,28.8,76.5,23.9,1,4.857142857142857
,277,Oct,3,29,75.4,24,1,4.857142857142857
,278,Oct,4,28.6,74.6,23.5,1.3,4.857142857142857
,279,Oct,5,28.6,72.9,23.4,0,4.857142857142857
,280,Oct,6,28.9,74.4,23.5,0,6.285714285714286
,281,Oct,7,28.4,74.8,23.3,0,6.285714285714286
,282,Oct,8,28.4,75.9,23.7,0.1,6.285714285714286
,283,Oct,9,25.9,91.4,24.6,1.8,6.285714285714286
,284,Oct,10,27.9,82,24.1,28.2,6.285714285714286
,285,Oct,11,27.9,83,24.5,2.1,6.285714285714286
,286,Oct,12,28.6,79.4,24.4,11.8,6.285714285714286
,287,Oct,13,28.8,79.5,25.1,0.5,5.285714285714286
,288,Oct,14,27.6,84.3,25.1,6.4,5.285714285714286
,289,Oct,15,26.9,88.1,24.5,22.8,5.285714285714286
,290,Oct,16,28.4,79.7,24.1,16.3,5.285714285714286
,291,Oct,17,28.7,72.6,23.3,0,5.285714285714286
,292,Oct,18,28.4,77.2,23.8,0,5.285714285714286
,293,Oct,19,28.7,76.7,24,0,5.285714285714286
,294,Oct,20,28.8,76.1,24,0,3.2857142857142856
,295,Oct,21,28.6,80,24.6,0.6,3.2857142857142856
,296,Oct,22,28.6,81.3,25,3.2,3.2857142857142856
,297,Oct,23,28.8,76.1,24.1,0.4,3.2857142857142856
,298,Oct,24,28.4,77.6,24,0.2,3.2857142857142856
,299,Oct,25,28.6,78.9,24.3,0.2,3.2857142857142856
,300,Oct,26,28.8,77.3,24,0.2,3.2857142857142856
,301,Oct,27,28.4,82.4,24.9,0.1,1.2857142857142858
,302,Oct,28,28.5,80.6,24.5,1,1.2857142857142858
,303,Oct,29,28.5,78.6,24.4,0,1.2857142857142858
,304,Oct,30,28.8,78.5,24.5,0,1.2857142857142858
,305,Oct,31,29,77.3,24.3,0,1.2857142857142858
Nov,306,Nov,1,28.5,77.5,23.9,3.8,1.2857142857142858
,307,Nov,2,28.4,76.8,23.6,0,1.2857142857142858
,308,Nov,3,27.1,69,23.9,0,2.0
,309,Nov,4,26.9,83.5,23.8,25.2,2.0
,310,Nov,5,27.3,82.9,23.8,12.6,2.0
,311,Nov,6,27.5,81,23.6,55.3,2.0
,312,Nov,7,27.7,83.3,23.7,1,2.0
,313,Nov,8,24,94.5,23,0,2.0
,314,Nov,9,27.6,79.6,23.4,24.1,2.0
,315,Nov,10,28,75.1,23,0,2.4285714285714284
,316,Nov,11,27.3,84.4,24,0,2.4285714285714284
,317,Nov,12,27.7,82.7,24.1,9.8,2.4285714285714284
,318,Nov,13,27.5,84.5,24.4,13.8,2.4285714285714284
,319,Nov,14,27.3,84.7,24.1,8,2.4285714285714284
,320,Nov,15,27.4,86.8,24.9,90.4,2.4285714285714284
,321,Nov,16,27,86.4,24,17,2.4285714285714284
,322,Nov,17,28.3,75.5,23.4,2.1,2.2857142857142856
,323,Nov,18,27.5,80.4,23.8,1.4,2.2857142857142856
,324,Nov,19,27.5,78.6,23.3,5.3,2.2857142857142856
,325,Nov,20,26.5,84.6,23.3,0.1,2.2857142857142856
,326,Nov,21,28,75,22.7,20.3,2.2857142857142856
,327,Nov,22,27.3,74.1,22.1,0,2.2857142857142856
,328,Nov,23,27.1,78.9,23,0,2.2857142857142856
,329,Nov,24,27.1,81.9,23.9,0,1.7142857142857142
,330,Nov,25,27.3,84.9,24.1,7.1,1.7142857142857142
,331,Nov,26,28,78.9,23.5,0.9,1.7142857142857142
,332,Nov,27,27.4,80,23.4,0.8,1.7142857142857142
,333,Nov,28,28.9,74.6,23.3,0,1.7142857142857142
,334,Nov,29,28.5,76.8,23.6,0,1.7142857142857142
,335,Nov,30,28.6,73.5,23.3,0,1.7142857142857142
Dec,336,Dec,1,27.9,73.1,22.5,0,2.4285714285714284
,337,Dec,2,26.6,82.9,23.4,3.4,2.4285714285714284
,338,Dec,3,27.1,83,23.5,6.7,2.4285714285714284
,339,Dec,4,26.1,88.5,23.9,13.8,2.4285714285714284
,340,Dec,5,27.4,83.3,24,24.2,2.4285714285714284
,341,Dec,6,27.8,81,23.8,1.3,2.4285714285714284
,342,Dec,7,28.7,75.4,23.4,0,2.4285714285714284
,343,Dec,8,27.6,81.6,24,0,0.8571428571428571
,344,Dec,9,27.9,79.3,23.9,0.6,0.8571428571428571
,345,Dec,10,27.5,77.3,22.9,0,0.8571428571428571
,346,Dec,11,27.8,68.5,20.6,0,0.8571428571428571
,347,Dec,12,27.7,72.9,22,0,0.8571428571428571
,348,Dec,13,27.4,72.8,21.8,0,0.8571428571428571
,349,Dec,14,26.9,66.4,19.6,0,0.8571428571428571
,350,Dec,15,27.9,72.9,22.3,0,5.571428571428571
,351,Dec,16,27.9,73.4,22.5,0,5.571428571428571
,352,Dec,17,27.5,75,22.5,0,5.571428571428571
,353,Dec,18,26,84.9,23.1,0,5.571428571428571
,354,Dec,19,27.1,82.3,23.4,2.4,5.571428571428571
,355,Dec,20,26.4,82.9,23.1,0,5.571428571428571
,356,Dec,21,26.8,80,22.9,1.7,5.571428571428571
,357,Dec,22,25.8,83.4,22.8,2.7,4.285714285714286
,358,Dec,23,26,84.4,22.6,0,4.285714285714286
,359,Dec,24,26.4,82.3,23.1,43.2,4.285714285714286
,360,Dec,25,27.4,71.5,21.5,7.4,4.285714285714286
,361,Dec,26,27.1,70.9,21.3,0,4.285714285714286
,362,Dec,27,26.5,78.9,22.4,0,4.285714285714286
,363,Dec,28,26.6,82,23.1,0,4.285714285714286
,364,Dec,29,26.9,83.3,23.6,1.3,5.0
,365,Dec,30,26.9,84,23.6,8.9,5.0
,366,Dec,31,25.1,90.4,23.4,29.8,5.0
Jan,1,Jan,1,24.6,88.5,22.8,52.8,5.0
2021,2,Jan,2,27.1,75.6,22.4,65,5.0
,3,Jan,3,27.1,82.8,23.9,0,5.0
,4,Jan,4,26.4,86.6,23.8,0.3,5.0
,5,Jan,5,26.4,86,23.4,26.6,4.285714285714286
,6,Jan,6,26.6,84.9,23.6,30.1,4.285714285714286
,7,Jan,7,27.4,79.8,23.5,0.2,4.285714285714286
,8,Jan,8,27.4,86.6,24.9,12,4.285714285714286
,9,Jan,9,25.4,90.3,23.6,14.7,4.285714285714286
,10,Jan,10,25.6,87.8,23.3,0.2,4.285714285714286
,11,Jan,11,26.3,83.8,23.4,1.5,4.285714285714286
,12,Jan,12,26.6,85.9,23.5,0,2.142857142857143
,13,Jan,13,25.6,89.9,23.8,3.8,2.142857142857143
,14,Jan,14,26,86.6,23.6,29.3,2.142857142857143
,15,Jan,15,26.3,86.8,23.8,2.3,2.142857142857143
,16,Jan,16,26.3,88.4,24,0,2.142857142857143
,17,Jan,17,26.4,84.9,23.6,1.6,2.142857142857143
,18,Jan,18,25.6,80.6,22.3,3,2.142857142857143
,19,Jan,19,26.9,75.3,22.1,0,3.7142857142857144
,20,Jan,20,27.5,77.8,23.3,999.8,3.7142857142857144
,21,Jan,21,28.4,79.7,24.3,0,3.7142857142857144
,22,Jan,22,28.3,81.4,24.6,2.2,3.7142857142857144
,23,Jan,23,28.4,71.9,22.3,0,3.7142857142857144
,24,Jan,24,27.6,67.4,20.4,0,3.7142857142857144
,25,Jan,25,27.3,71.4,21.4,0,3.7142857142857144
,26,Jan,26,27,62.6,18.9,0,3.0
,27,Jan,27,27,63,18.9,0,3.0
,28,Jan,28,27.7,67.5,21,0,3.0
,29,Jan,29,27.6,75.4,22.6,0,3.0
,30,Jan,30,26.9,80,23.1,0,3.0
,31,Jan,31,26.1,84,23,30.4,3.0
Feb,32,Feb,1,27.4,77.6,22.9,0.7,3.0
,33,Feb,2,27.8,73.9,22.5,0.3,4.0
,34,Feb,3,27.6,68,21.1,0,4.0
,35,Feb,4,27.9,63.3,19.8,0,4.0
,36,Feb,5,27.4,68.6,21.1,0,4.0
,37,Feb,6,27,77.4,22.7,0,4.0
,38,Feb,7,27.4,76.4,22.8,7,4.0
,39,Feb,8,28.1,66.5,21,0,4.0
,40,Feb,9,28,60.9,19.4,0,5.714285714285714
,41,Feb,10,26.8,59.8,18.3,0,5.714285714285714
,42,Feb,11,26.3,64.3,19,0,5.714285714285714
,43,Feb,12,26.6,69.8,20.5,0,5.714285714285714
,44,Feb,13,28,73.6,22.4,0,5.714285714285714
,45,Feb,14,28,75.7,23,0,5.714285714285714
,46,Feb,15,27.3,79.8,23.5,0,5.714285714285714
,47,Feb,16,27.8,78.9,23.4,0,10.428571428571429
,48,Feb,17,27.9,77.4,23.1,0,10.428571428571429
,49,Feb,18,27.8,77.8,23.3,0,10.428571428571429
,50,Feb,19,27.8,76.3,23,0,10.428571428571429
,51,Feb,20,28.7,74,23.3,0,10.428571428571429
,52,Feb,21,27.9,77.3,23.4,0,10.428571428571429
,53,Feb,22,27.1,79.6,23,3,10.428571428571429
,54,Feb,23,28,75,22.8,0,7.285714285714286
,55,Feb,24,28.4,74.8,23.3,0,7.285714285714286
,56,Feb,25,28.1,77.3,23.4,0.1,7.285714285714286
,57,Feb,26,28.1,72.8,22.8,0,7.285714285714286
,58,Feb,27,27.9,71,22.1,0,7.285714285714286
,59,Feb,28,28.8,70.1,22.6,0,7.285714285714286
Mar,60,Mar,1,27.9,78.7,23.4,0,7.285714285714286
,61,Mar,2,28,72.9,22.6,0,10.714285714285714
,62,Mar,3,28.6,67.6,21.4,0,10.714285714285714
,63,Mar,4,28.3,70,22.3,0,10.714285714285714
,64,Mar,5,28.1,75.9,23.6,0,10.714285714285714
,65,Mar,6,27.9,79.7,23.7,0,10.714285714285714
,66,Mar,7,28.1,76.6,23.5,4.3,10.714285714285714
,67,Mar,8,27,84.1,23.5,0,10.714285714285714
,68,Mar,9,27.6,77.6,23.3,9.6,13.571428571428571
,69,Mar,10,26.3,83.9,23.3,0,13.571428571428571
,70,Mar,11,26,82.1,22.3,21.2,13.571428571428571
,71,Mar,12,28.4,73.9,23.1,11.4,13.571428571428571
,72,Mar,13,28.9,77.4,24.3,0,13.571428571428571
,73,Mar,14,27.9,80.1,23.9,52.8,13.571428571428571
,74,Mar,15,28.3,79.4,24.3,12.6,13.571428571428571
,75,Mar,16,28.3,77.5,23.4,0,20.714285714285715
,76,Mar,17,28.3,79.3,24.1,0,20.714285714285715
,77,Mar,18,28.4,80.4,24.3,2,20.714285714285715
,78,Mar,19,27.9,79.4,23.8,12.1,20.714285714285715
,79,Mar,20,28.6,78.9,24.4,0,20.714285714285715
,80,Mar,21,27.1,83.9,24.1,9,20.714285714285715
,81,Mar,22,28.5,79,24.1,1.2,20.714285714285715
,82,Mar,23,28.4,78.4,24.3,0,8.142857142857142
,83,Mar,24,27.4,83.4,23.9,4.7,8.142857142857142
,84,Mar,25,27.6,84.6,24.9,1.2,8.142857142857142
,85,Mar,26,28.3,82.6,24.6,0.1,8.142857142857142
,86,Mar,27,27.9,78.1,23.6,7.6,8.142857142857142
,87,Mar,28,26.1,86.5,23.4,13.7,8.142857142857142
,88,Mar,29,28.2,74.8,23,42.5,8.142857142857142
,89,Mar,30,28.6,76.4,23.7,0,11.714285714285714
,90,Mar,31,29.7,75.6,24.7,0,11.714285714285714
Apr,91,Apr,1,29.9,75.3,25.3,0,11.714285714285714
,92,Apr,2,30.3,76.1,25.4,0,11.714285714285714
,93,Apr,3,30.1,71.9,24.3,0,11.714285714285714
,94,Apr,4,29.1,74.9,23.9,0,11.714285714285714
,95,Apr,5,29.5,77.6,25.1,0,11.714285714285714
,96,Apr,6,29.5,76.5,24.6,0,12.571428571428571
,97,Apr,7,28.5,73.4,23.3,0,12.571428571428571
,98,Apr,8,29,73.4,23.8,0,12.571428571428571
,99,Apr,9,29.3,73.5,23.8,1.9,12.571428571428571
,100,Apr,10,29.6,71.6,23.7,0,12.571428571428571
,101,Apr,11,28.8,74.3,23.5,0,12.571428571428571
,102,Apr,12,28.5,77.8,23.5,0,12.571428571428571
,103,Apr,13,29.3,76,24,3.1,13.0
,104,Apr,14,28.4,77.9,23.9,0,13.0
,105,Apr,15,29.1,74.8,24,0,13.0
,106,Apr,16,29.4,75.3,24.3,0,13.0
,107,Apr,17,28.7,79.4,24.4,1,13.0
,108,Apr,18,29.1,75.6,23.9,0.1,13.0
,109,Apr,19,29.5,75.8,24.6,18,13.0
,110,Apr,20,28.9,79.8,25,4.6,8.142857142857142
,111,Apr,21,28.8,79.6,24.5,45.4,8.142857142857142
,112,Apr,22,29.9,74.6,24.9,0,8.142857142857142
,113,Apr,23,25.9,92.9,24.1,10.6,8.142857142857142
,114,Apr,24,28.1,80.9,24.4,53.1,8.142857142857142
,115,Apr,25,29,80.6,24.9,25,8.142857142857142
,116,Apr,26,29.8,77.3,24.9,20.4,8.142857142857142
,117,Apr,27,29.8,76.1,25.4,0,17.857142857142858
,118,Apr,28,30,75.5,25.4,0.4,17.857142857142858
,119,Apr,29,30,74.9,25.1,0.5,17.857142857142858
,120,Apr,30,28.3,83.4,24.9,70,17.857142857142858
May,121,May,1,28.3,69.9,20.9,0,17.857142857142858
,122,May,2,28.5,82.8,25,0,17.857142857142858
,123,May,3,28,84.5,24.9,17.8,17.857142857142858
,124,May,4,27.6,82.1,23.8,4.6,12.0
,125,May,5,28.8,75.6,23.8,2.2,12.0
,126,May,6,28.3,83.3,24.9,0,12.0
,127,May,7,27.6,83.9,24.3,5.1,12.0
,128,May,8,28.6,80.9,24.9,2,12.0
,129,May,9,28.5,81.4,24.9,2.6,12.0
,130,May,10,29.5,77.5,24.9,40.6,12.0
,131,May,11,29.6,76.6,25.1,0,5.142857142857143
,132,May,12,27.8,87.1,25.8,8.6,5.142857142857143
,133,May,13,27.4,86.1,25,79.1,5.142857142857143
,134,May,14,27.3,82.1,24,26.4,5.142857142857143
,135,May,15,29.1,80,25.1,11.3,5.142857142857143
,136,May,16,29.6,78.9,25.6,1.6,5.142857142857143
,137,May,17,30.1,73.1,24.9,0.1,5.142857142857143
,138,May,18,30.1,75.1,25.4,0.6,4.857142857142857
,139,May,19,30.1,76.5,25.6,1.6,4.857142857142857
,140,May,20,27.4,85.1,24.7,4.9,4.857142857142857
,141,May,21,26.6,90.6,24.4,66.6,4.857142857142857
,142,May,22,29.1,79.9,25.3,27.5,4.857142857142857
,143,May,23,27.1,89.5,25.3,8.9,4.857142857142857
,144,May,24,28.3,83.3,25.7,29.6,4.857142857142857
,145,May,25,28.4,78.8,24,13.2,6.0
,146,May,26,28.6,75,23.8,0,6.0
,147,May,27,29.6,73.9,24.3,6.1,6.0
,148,May,28,29.9,75.8,25.1,7.9,6.0
,149,May,29,30.1,74.6,25,0.8,6.0
,150,May,30,29.8,75.5,25.1,0,6.0
,151,May,31,29.9,75.8,25.1,0,6.0
Jun,152,Jun,1,29.9,76,25.1,0,10.714285714285714
,153,Jun,2,29.6,78.8,25.5,6.3,10.714285714285714
,154,Jun,3,27.1,91,25.4,10.9,10.714285714285714
,155,Jun,4,28,88.9,26,104,10.714285714285714
,156,Jun,5,28.1,84.3,25,49.9,10.714285714285714
,157,Jun,6,28.1,83.8,24.9,3.1,10.714285714285714
,158,Jun,7,28.8,82.1,25.5,5,10.714285714285714
,159,Jun,8,27.4,87.3,25,5.4,17.571428571428573
,160,Jun,9,27.6,87.9,25,23.6,17.571428571428573
,161,Jun,10,29.5,77.6,25.1,10.9,17.571428571428573
,162,Jun,11,29.6,75.5,24.4,0,17.571428571428573
,163,Jun,12,29.1,78.4,24.9,0,17.571428571428573
,164,Jun,13,28,84.6,25,5.3,17.571428571428573
,165,Jun,14,27.6,84.1,24.5,30.2,17.571428571428573
,166,Jun,15,29.4,75,24.4,0.7,21.285714285714285
,167,Jun,16,29.6,77.6,25,0,21.285714285714285
,168,Jun,17,29,80,25.3,3.2,21.285714285714285
,169,Jun,18,29.4,75.7,24.3,2.7,21.285714285714285
,170,Jun,19,29.7,73.3,24,0,21.285714285714285
,171,Jun,20,29.4,75.5,24.5,0,21.285714285714285
,172,Jun,21,29.4,76,24.6,0,21.285714285714285
,173,Jun,22,29.1,77.5,24.9,0,27.285714285714285
,174,Jun,23,29.3,75.9,24.5,0,27.285714285714285
,175,Jun,24,28.9,76.5,24.1,4.2,27.285714285714285
,176,Jun,25,29.4,74.3,24.1,1.3,27.285714285714285
,177,Jun,26,29.6,75.3,24.7,0,27.285714285714285
,178,Jun,27,28.9,76.5,23.9,4.3,27.285714285714285
,179,Jun,28,28.6,77.6,24.1,5.9,27.285714285714285
,180,Jun,29,28.1,83.3,24.6,5.1,28.571428571428573
,181,Jun,30,28.5,81.1,25,3.4,28.571428571428573
Jul,182,Jul,1,28.2,81.7,24.8,14.4,28.571428571428573
,183,Jul,2,28.8,80,24.4,17.6,28.571428571428573
,184,Jul,3,29.3,76.3,24.1,4.9,28.571428571428573
,185,Jul,4,27.6,86.5,25.3,0,28.571428571428573
,186,Jul,5,28.8,81.1,25.1,29.3,28.571428571428573
,187,Jul,6,28.8,78.3,24.5,0,31.857142857142858
,188,Jul,7,28.9,79.4,24.9,0.1,31.857142857142858
,189,Jul,8,28.8,79.3,24.6,2,31.857142857142858
,190,Jul,9,26.9,87.3,24.4,3.7,31.857142857142858
,191,Jul,10,27.3,77,22.8,8.1,31.857142857142858
,192,Jul,11,28.4,77.3,24,0,31.857142857142858
,193,Jul,12,28.6,79.3,24.6,0,31.857142857142858
,194,Jul,13,29,79,24.9,0,30.857142857142858
,195,Jul,14,28.9,78.6,24.5,0,30.857142857142858
,196,Jul,15,28.9,79.5,24.9,0,30.857142857142858
,197,Jul,16,29.3,75.9,24.1,0,30.857142857142858
,198,Jul,17,29.1,75.1,24.1,0,30.857142857142858
,199,Jul,18,28.9,75,23.9,0,30.857142857142858
,200,Jul,19,29.3,74.5,24.1,0,30.857142857142858
,201,Jul,20,29.3,74.7,24.3,0,1.8571428571428572
